hour,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales
2018-04-11 18:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-11 19:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2018-04-11 20:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-11 21:00:00,3,160.700,0.000,0.000,160.700,0.000,0.000,160.700
2018-04-11 22:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-11 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-12 00:00:00,2,57.900,0.000,0.000,57.900,0.000,0.000,57.900
2018-04-12 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-12 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-12 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-12 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-12 05:00:00,3,67.850,-3.230,0.000,64.620,0.000,0.000,64.620
2018-04-12 06:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-12 07:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-12 08:00:00,2,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2018-04-12 09:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2018-04-12 10:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-12 11:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-12 12:00:00,2,145.700,0.000,0.000,145.700,0.000,0.000,145.700
2018-04-12 13:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-12 14:00:00,3,124.850,-8.730,0.000,116.120,0.000,0.000,116.120
2018-04-12 15:00:00,1,44.950,-11.230,0.000,33.720,0.000,0.000,33.720
2018-04-12 16:00:00,3,122.750,0.000,0.000,122.750,0.000,0.000,122.750
2018-04-12 17:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-04-12 18:00:00,4,142.750,0.000,0.000,142.750,0.000,0.000,142.750
2018-04-12 19:00:00,2,92.850,0.000,0.000,92.850,0.000,0.000,92.850
2018-04-12 20:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-12 21:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-12 22:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-12 23:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-13 00:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-13 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-13 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-13 03:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-13 04:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-13 05:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-13 06:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-13 07:00:00,4,154.750,0.000,0.000,154.750,0.000,0.000,154.750
2018-04-13 08:00:00,2,54.900,0.000,0.000,54.900,0.000,0.000,54.900
2018-04-13 09:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-13 10:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-13 11:00:00,4,174.750,0.000,0.000,174.750,0.000,0.000,174.750
2018-04-13 12:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-13 13:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2018-04-13 14:00:00,2,92.850,0.000,0.000,92.850,0.000,0.000,92.850
2018-04-13 15:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-13 16:00:00,3,79.850,0.000,0.000,79.850,0.000,0.000,79.850
2018-04-13 17:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-04-13 18:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-13 19:00:00,5,194.700,-13.720,0.000,180.980,0.000,0.000,180.980
2018-04-13 20:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-13 21:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-13 22:00:00,2,92.850,0.000,0.000,92.850,0.000,0.000,92.850
2018-04-13 23:00:00,2,64.900,0.000,0.000,64.900,0.000,0.000,64.900
2018-04-14 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-14 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-14 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-14 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-14 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-14 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-14 06:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-14 07:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-14 08:00:00,1,89.900,0.000,0.000,89.900,0.000,0.000,89.900
2018-04-14 09:00:00,2,74.850,0.000,0.000,74.850,0.000,0.000,74.850
2018-04-14 10:00:00,3,119.800,0.000,0.000,119.800,0.000,0.000,119.800
2018-04-14 11:00:00,6,184.700,0.000,0.000,184.700,0.000,0.000,184.700
2018-04-14 12:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-14 13:00:00,1,57.900,0.000,0.000,57.900,0.000,0.000,57.900
2018-04-14 14:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-14 15:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-04-14 16:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-14 17:00:00,2,77.850,0.000,0.000,77.850,0.000,0.000,77.850
2018-04-14 18:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-14 19:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-04-14 20:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-14 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-14 22:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-14 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-15 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-15 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-15 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-15 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-15 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-15 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-15 06:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2018-04-15 07:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-15 08:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-04-15 09:00:00,7,254.600,0.000,0.000,254.600,0.000,0.000,254.600
2018-04-15 10:00:00,4,157.700,0.000,0.000,157.700,0.000,0.000,157.700
2018-04-15 11:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-15 12:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2018-04-15 13:00:00,6,229.650,0.000,0.000,229.650,0.000,0.000,229.650
2018-04-15 14:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-15 15:00:00,6,180.650,0.000,0.000,180.650,0.000,0.000,180.650
2018-04-15 16:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-04-15 17:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-15 18:00:00,3,95.800,0.000,0.000,95.800,0.000,0.000,95.800
2018-04-15 19:00:00,3,155.700,0.000,0.000,155.700,0.000,0.000,155.700
2018-04-15 20:00:00,1,37.900,0.000,0.000,37.900,0.000,0.000,37.900
2018-04-15 21:00:00,4,114.800,0.000,0.000,114.800,0.000,0.000,114.800
2018-04-15 22:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-15 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-16 00:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-16 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-16 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-16 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-16 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-16 05:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-16 06:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-16 07:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-16 08:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-16 09:00:00,3,89.850,-4.980,0.000,84.870,0.000,0.000,84.870
2018-04-16 10:00:00,4,152.750,0.000,0.000,152.750,0.000,0.000,152.750
2018-04-16 11:00:00,4,139.800,-8.730,0.000,131.070,0.000,0.000,131.070
2018-04-16 12:00:00,3,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-04-16 13:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-16 14:00:00,4,142.750,0.000,0.000,142.750,0.000,0.000,142.750
2018-04-16 15:00:00,3,99.850,0.000,0.000,99.850,0.000,0.000,99.850
2018-04-16 16:00:00,3,124.850,0.000,0.000,124.850,0.000,0.000,124.850
2018-04-16 17:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-16 18:00:00,5,189.700,0.000,0.000,189.700,0.000,0.000,189.700
2018-04-16 19:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-16 20:00:00,4,97.800,0.000,0.000,97.800,0.000,0.000,97.800
2018-04-16 21:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-16 22:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-16 23:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-17 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 06:00:00,2,54.900,0.000,0.000,54.900,0.000,0.000,54.900
2018-04-17 07:00:00,5,174.750,0.000,0.000,174.750,0.000,0.000,174.750
2018-04-17 08:00:00,4,99.800,0.000,0.000,99.800,0.000,0.000,99.800
2018-04-17 09:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-04-17 10:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-17 11:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-17 12:00:00,3,84.850,0.000,0.000,84.850,0.000,0.000,84.850
2018-04-17 13:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 14:00:00,4,109.800,0.000,0.000,109.800,0.000,0.000,109.800
2018-04-17 15:00:00,0,0.000,0.000,-24.950,-24.950,0.000,0.000,-24.950
2018-04-17 16:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 17:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-04-17 18:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-17 19:00:00,6,254.650,0.000,0.000,254.650,0.000,0.000,254.650
2018-04-17 20:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-17 21:00:00,4,139.800,0.000,0.000,139.800,0.000,0.000,139.800
2018-04-17 22:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-17 23:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-18 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-18 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-18 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-18 03:00:00,1,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2018-04-18 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-18 05:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-18 06:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-18 07:00:00,1,34.950,-8.730,0.000,26.220,0.000,0.000,26.220
2018-04-18 08:00:00,2,79.900,-11.230,0.000,68.670,0.000,0.000,68.670
2018-04-18 09:00:00,4,239.700,0.000,0.000,239.700,0.000,0.000,239.700
2018-04-18 10:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-18 11:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-04-18 12:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-18 13:00:00,6,228.550,0.000,0.000,228.550,0.000,0.000,228.550
2018-04-18 14:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-18 15:00:00,4,117.800,-8.730,0.000,109.070,0.000,0.000,109.070
2018-04-18 16:00:00,7,214.650,-8.730,0.000,205.920,0.000,0.000,205.920
2018-04-18 17:00:00,2,44.900,0.000,0.000,44.900,0.000,0.000,44.900
2018-04-18 18:00:00,5,149.750,0.000,0.000,149.750,0.000,0.000,149.750
2018-04-18 19:00:00,5,187.700,0.000,0.000,187.700,0.000,0.000,187.700
2018-04-18 20:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-18 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-18 22:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-18 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-19 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-19 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-19 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-19 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-19 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-19 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-19 06:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-19 07:00:00,2,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2018-04-19 08:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-19 09:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-19 10:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-19 11:00:00,4,97.800,-3.230,0.000,94.570,0.000,0.000,94.570
2018-04-19 12:00:00,3,117.800,0.000,0.000,117.800,0.000,0.000,117.800
2018-04-19 13:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-19 14:00:00,3,104.850,-8.730,0.000,96.120,0.000,0.000,96.120
2018-04-19 15:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-19 16:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-19 17:00:00,4,289.450,0.000,0.000,289.450,0.000,0.000,289.450
2018-04-19 18:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-19 19:00:00,5,277.600,0.000,0.000,277.600,0.000,0.000,277.600
2018-04-19 20:00:00,2,102.850,0.000,0.000,102.850,0.000,0.000,102.850
2018-04-19 21:00:00,2,82.850,0.000,0.000,82.850,0.000,0.000,82.850
2018-04-19 22:00:00,3,94.850,0.000,-24.950,69.900,0.000,0.000,69.900
2018-04-19 23:00:00,1,34.950,0.000,-34.950,0.000,0.000,0.000,0.000
2018-04-20 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-20 01:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-20 02:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-20 03:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-20 04:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-20 05:00:00,2,69.900,-11.230,0.000,58.670,0.000,0.000,58.670
2018-04-20 06:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-20 07:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-04-20 08:00:00,2,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2018-04-20 09:00:00,2,64.900,-11.230,0.000,53.670,0.000,0.000,53.670
2018-04-20 10:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-20 11:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-20 12:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-20 13:00:00,3,97.800,0.000,0.000,97.800,0.000,0.000,97.800
2018-04-20 14:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-20 15:00:00,3,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2018-04-20 16:00:00,2,49.900,0.000,0.000,49.900,0.000,0.000,49.900
2018-04-20 17:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-20 18:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-20 19:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-20 20:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-20 21:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-20 22:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-20 23:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-21 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-21 01:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-21 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-21 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-21 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-21 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-21 06:00:00,2,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2018-04-21 07:00:00,2,47.900,-1.940,0.000,45.960,0.000,0.000,45.960
2018-04-21 08:00:00,3,97.800,0.000,0.000,97.800,0.000,0.000,97.800
2018-04-21 09:00:00,3,127.800,0.000,0.000,127.800,0.000,0.000,127.800
2018-04-21 10:00:00,2,72.850,-8.730,0.000,64.120,0.000,0.000,64.120
2018-04-21 11:00:00,4,119.800,0.000,0.000,119.800,0.000,0.000,119.800
2018-04-21 12:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-21 13:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-21 14:00:00,3,104.850,0.000,0.000,104.850,0.000,0.000,104.850
2018-04-21 15:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-21 16:00:00,3,99.850,0.000,0.000,99.850,0.000,0.000,99.850
2018-04-21 17:00:00,3,122.750,0.000,0.000,122.750,0.000,0.000,122.750
2018-04-21 18:00:00,6,242.650,0.000,0.000,242.650,0.000,0.000,242.650
2018-04-21 19:00:00,3,72.850,0.000,0.000,72.850,0.000,0.000,72.850
2018-04-21 20:00:00,1,54.900,0.000,0.000,54.900,0.000,0.000,54.900
2018-04-21 21:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-21 22:00:00,2,47.900,0.000,0.000,47.900,0.000,0.000,47.900
2018-04-21 23:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-22 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-22 01:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-22 02:00:00,1,34.950,0.000,-24.950,10.000,0.000,0.000,10.000
2018-04-22 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-22 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-22 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-22 06:00:00,2,44.900,0.000,0.000,44.900,0.000,0.000,44.900
2018-04-22 07:00:00,4,132.750,0.000,0.000,132.750,0.000,0.000,132.750
2018-04-22 08:00:00,4,139.800,0.000,0.000,139.800,0.000,0.000,139.800
2018-04-22 09:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-22 10:00:00,5,149.750,0.000,0.000,149.750,0.000,0.000,149.750
2018-04-22 11:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-22 12:00:00,6,197.650,-9.470,0.000,188.180,0.000,0.000,188.180
2018-04-22 13:00:00,4,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2018-04-22 14:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-22 15:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-22 16:00:00,3,124.800,0.000,0.000,124.800,0.000,0.000,124.800
2018-04-22 17:00:00,4,164.750,0.000,0.000,164.750,0.000,0.000,164.750
2018-04-22 18:00:00,4,129.800,0.000,0.000,129.800,0.000,0.000,129.800
2018-04-22 19:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-22 20:00:00,4,142.750,0.000,0.000,142.750,0.000,0.000,142.750
2018-04-22 21:00:00,3,124.850,0.000,0.000,124.850,0.000,0.000,124.850
2018-04-22 22:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2018-04-22 23:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-23 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-23 01:00:00,1,57.900,0.000,0.000,57.900,0.000,0.000,57.900
2018-04-23 02:00:00,1,34.950,-8.730,0.000,26.220,0.000,0.000,26.220
2018-04-23 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-23 04:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-23 05:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-23 06:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
2018-04-23 07:00:00,4,134.750,0.000,0.000,134.750,0.000,0.000,134.750
2018-04-23 08:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-23 09:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-23 10:00:00,2,84.850,0.000,0.000,84.850,0.000,0.000,84.850
2018-04-23 11:00:00,1,24.950,-6.230,0.000,18.720,0.000,0.000,18.720
2018-04-23 12:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-23 13:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-23 14:00:00,2,82.850,0.000,0.000,82.850,0.000,0.000,82.850
2018-04-23 15:00:00,1,19.950,0.000,0.000,19.950,0.000,0.000,19.950
2018-04-23 16:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-23 17:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-23 18:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2018-04-23 19:00:00,2,49.900,0.000,0.000,49.900,0.000,0.000,49.900
2018-04-23 20:00:00,5,139.750,0.000,0.000,139.750,0.000,0.000,139.750
2018-04-23 21:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-23 22:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2018-04-23 23:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-24 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-24 01:00:00,1,37.900,0.000,0.000,37.900,0.000,0.000,37.900
2018-04-24 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-24 03:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-24 04:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-24 05:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-24 06:00:00,4,104.800,0.000,0.000,104.800,0.000,0.000,104.800
2018-04-24 07:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-24 08:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-24 09:00:00,3,114.850,0.000,0.000,114.850,0.000,0.000,114.850
2018-04-24 10:00:00,3,84.850,0.000,0.000,84.850,0.000,0.000,84.850
2018-04-24 11:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-24 12:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-24 13:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-24 14:00:00,3,79.850,0.000,0.000,79.850,0.000,0.000,79.850
2018-04-24 15:00:00,6,387.300,0.000,0.000,387.300,0.000,0.000,387.300
2018-04-24 16:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-24 17:00:00,2,79.900,0.000,0.000,79.900,0.000,0.000,79.900
2018-04-24 18:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-24 19:00:00,2,69.900,0.000,0.000,69.900,0.000,0.000,69.900
2018-04-24 20:00:00,3,94.850,0.000,0.000,94.850,0.000,0.000,94.850
2018-04-24 21:00:00,2,59.900,0.000,0.000,59.900,0.000,0.000,59.900
2018-04-24 22:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-24 23:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-25 00:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-25 01:00:00,0,0.000,0.000,-199.600,-199.600,0.000,0.000,-199.600
2018-04-25 02:00:00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-04-25 03:00:00,1,34.950,0.000,0.000,34.950,0.000,0.000,34.950
2018-04-25 04:00:00,1,24.950,0.000,0.000,24.950,0.000,0.000,24.950
2018-04-25 05:00:00,1,44.950,0.000,0.000,44.950,0.000,0.000,44.950
