,year,month,day,total_sessions_x,total_carts,total_checkouts,total_orders_placed,total_conversion,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales,total_visitors,total_sessions_y
637,2018,9,30,1409,114,63,37,1.0,39,1336.0,0.0,0.0,1336.0,0.0,0.0,1336.0,1391,1409
638,2018,10,1,1378,84,48,26,0.0,27,900.0,0.0,0.0,900.0,0.0,0.0,900.0,1356,1378
639,2018,10,2,1274,78,57,33,1.0,35,1196.0,0.0,-35.0,1161.0,0.0,0.0,1161.0,1263,1274
640,2018,10,3,1139,76,63,36,1.0,37,1144.0,-19.0,0.0,1125.0,0.0,0.0,1125.0,1126,1139
641,2018,10,4,980,72,43,26,1.0,26,832.0,0.0,0.0,832.0,0.0,0.0,832.0,969,980
642,2018,10,5,849,63,52,32,1.0,31,1114.0,-15.0,0.0,1099.0,0.0,0.0,1099.0,838,849
643,2018,10,6,815,54,36,26,1.0,27,890.0,-9.0,-50.0,831.0,0.0,0.0,831.0,804,815
644,2018,10,7,1087,64,44,29,1.0,30,1084.0,0.0,0.0,1084.0,0.0,0.0,1084.0,1070,1087
645,2018,10,8,1235,74,48,30,0.0,32,1092.0,-20.0,0.0,1072.0,0.0,0.0,1072.0,1221,1235
646,2018,10,9,1236,60,35,26,0.0,27,897.0,-6.0,0.0,891.0,11.0,1.0,902.0,1225,1236
647,2018,10,10,1206,63,42,27,1.0,28,974.0,0.0,0.0,974.0,11.0,0.0,985.0,1191,1206
648,2018,10,11,1227,65,50,28,0.0,28,983.0,0.0,0.0,983.0,0.0,0.0,983.0,1219,1227
649,2018,10,12,1071,46,33,22,0.0,23,740.0,0.0,0.0,740.0,0.0,0.0,740.0,1063,1071
650,2018,10,13,1059,56,34,19,0.0,18,554.0,0.0,-25.0,529.0,0.0,0.0,529.0,1047,1059
651,2018,10,14,1083,71,43,29,1.0,30,997.0,0.0,0.0,997.0,0.0,1.0,998.0,1061,1083
652,2018,10,15,1175,66,45,29,1.0,28,929.0,-6.0,0.0,923.0,0.0,0.0,923.0,1164,1175
653,2018,10,16,1219,56,37,26,1.0,26,885.0,-9.0,0.0,876.0,0.0,0.0,876.0,1200,1219
654,2018,10,17,1224,80,51,30,0.0,31,954.0,-11.0,0.0,943.0,0.0,0.0,943.0,1212,1224
655,2018,10,18,1198,71,40,26,0.0,26,813.0,0.0,0.0,813.0,0.0,0.0,813.0,1182,1198
656,2018,10,19,1175,52,36,24,1.0,24,863.0,-15.0,0.0,848.0,0.0,0.0,848.0,1164,1175
657,2018,10,20,1328,58,29,25,0.0,25,842.0,0.0,0.0,842.0,0.0,0.0,842.0,1312,1328
658,2018,10,21,1475,82,52,26,0.0,25,863.0,0.0,0.0,863.0,0.0,0.0,863.0,1466,1475
659,2018,10,22,1276,69,41,22,0.0,24,793.0,0.0,0.0,793.0,0.0,1.0,794.0,1254,1276
660,2018,10,23,1223,70,43,23,0.0,23,772.0,0.0,0.0,772.0,0.0,1.0,773.0,1213,1223
661,2018,10,24,1685,99,65,40,0.0,41,1408.0,-9.0,0.0,1399.0,0.0,0.0,1399.0,1674,1685
662,2018,10,25,1479,84,60,40,1.0,40,1412.0,-34.0,0.0,1377.0,0.0,0.0,1377.0,1461,1479
663,2018,10,26,1354,71,44,35,1.0,35,1284.0,-8.0,-35.0,1241.0,0.0,1.0,1242.0,1340,1354
664,2018,10,27,1309,89,60,39,1.0,39,1283.0,-9.0,0.0,1274.0,0.0,0.0,1274.0,1294,1309
665,2018,10,28,1618,88,61,41,1.0,42,1291.0,-17.0,0.0,1273.0,0.0,0.0,1273.0,1606,1618
666,2018,10,29,1867,103,66,38,0.0,37,1270.0,0.0,0.0,1270.0,0.0,0.0,1270.0,1842,1867
667,2018,10,30,1810,100,61,29,0.0,33,1119.0,0.0,0.0,1119.0,0.0,0.0,1119.0,1800,1810
668,2018,10,31,1673,93,63,37,1.0,37,1204.0,-5.0,0.0,1199.0,19.0,0.0,1218.0,1652,1673
669,2018,11,1,2012,97,67,43,1.0,44,1936.0,-31.0,-350.0,1555.0,0.0,0.0,1555.0,1987,2012
670,2018,11,2,1705,88,56,40,1.0,40,1422.0,-9.0,-175.0,1238.0,0.0,0.0,1238.0,1673,1705
671,2018,11,3,1489,99,67,40,1.0,39,1327.0,-11.0,0.0,1316.0,0.0,0.0,1316.0,1470,1489
672,2018,11,4,1795,112,72,39,0.0,38,1214.0,-32.0,-25.0,1157.0,0.0,1.0,1158.0,1780,1795
673,2018,11,5,1553,86,55,28,0.0,29,863.0,-9.0,0.0,855.0,0.0,0.0,855.0,1521,1553
674,2018,11,6,1457,83,58,35,1.0,39,1266.0,-17.0,-35.0,1213.0,11.0,0.0,1224.0,1440,1457
675,2018,11,7,1465,71,40,25,1.0,26,902.0,-9.0,0.0,893.0,0.0,0.0,893.0,1452,1465
676,2018,11,8,1390,68,44,28,1.0,30,1044.0,-26.0,0.0,1018.0,0.0,0.0,1018.0,1371,1390
677,2018,11,9,1256,68,51,31,1.0,31,1092.0,-9.0,0.0,1083.0,13.0,0.0,1096.0,1235,1256
678,2018,11,10,1284,52,36,25,1.0,25,848.0,-9.0,0.0,839.0,0.0,0.0,839.0,1264,1284
679,2018,11,11,1358,79,56,35,1.0,35,1137.0,-3.0,0.0,1134.0,0.0,0.0,1134.0,1349,1358
680,2018,11,12,1494,67,33,20,0.0,19,729.0,-22.0,0.0,707.0,0.0,0.0,707.0,1479,1494
681,2018,11,13,1382,55,35,22,0.0,24,890.0,0.0,0.0,890.0,0.0,0.0,890.0,1365,1382
682,2018,11,14,1361,74,47,29,0.0,29,1122.0,0.0,0.0,1122.0,0.0,0.0,1122.0,1336,1361
683,2018,11,15,1245,62,34,25,0.0,25,1227.0,-31.0,-280.0,916.0,0.0,0.0,916.0,1224,1245
684,2018,11,16,1073,66,40,29,1.0,29,959.0,0.0,0.0,959.0,0.0,0.0,959.0,1058,1073
685,2018,11,17,1069,62,38,26,1.0,27,945.0,-9.0,0.0,936.0,0.0,0.0,936.0,1057,1069
686,2018,11,18,1198,69,43,31,1.0,32,1073.0,-5.0,0.0,1068.0,0.0,1.0,1069.0,1184,1198
687,2018,11,19,730,38,23,13,0.0,13,450.0,-11.0,-35.0,404.0,13.0,0.0,417.0,714,730
688,2018,11,20,1156,62,35,21,1.0,20,785.0,0.0,0.0,785.0,0.0,0.0,785.0,1146,1156
689,2018,11,21,998,55,30,19,0.0,21,693.0,0.0,0.0,693.0,0.0,0.0,693.0,985,998
690,2018,11,22,1317,90,64,35,1.0,34,1145.0,-51.0,0.0,1094.0,0.0,0.0,1094.0,1306,1317
691,2018,11,23,2246,316,231,121,1.0,127,4763.0,-1048.0,0.0,3715.0,0.0,0.0,3715.0,2233,2246
692,2018,11,24,1927,182,142,79,1.0,78,2783.0,-548.0,0.0,2234.0,8.0,2.0,2244.0,1897,1927
693,2018,11,25,2235,230,177,90,1.0,91,3352.0,-636.0,0.0,2715.0,8.0,4.0,2728.0,2208,2235
694,2018,11,26,2612,382,315,180,1.0,183,6795.0,-1527.0,0.0,5268.0,8.0,2.0,5279.0,2575,2612
695,2018,11,27,2119,169,145,77,1.0,80,2771.0,-571.0,0.0,2200.0,0.0,0.0,2200.0,2095,2119
696,2018,11,28,2149,176,139,70,1.0,74,2752.0,-593.0,-30.0,2128.0,0.0,2.0,2130.0,2117,2149
697,2018,11,29,1779,159,116,69,1.0,70,2554.0,-492.0,0.0,2062.0,0.0,0.0,2062.0,1756,1779
698,2018,11,30,1492,142,106,55,1.0,54,2240.0,-440.0,0.0,1801.0,0.0,0.0,1801.0,1479,1492
699,2018,12,1,1587,113,84,56,1.0,57,2247.0,-155.0,-20.0,2073.0,0.0,1.0,2073.0,1571,1587
700,2018,12,2,1891,133,93,59,1.0,60,2049.0,-103.0,0.0,1946.0,0.0,0.0,1946.0,1868,1891
701,2018,12,3,1746,120,62,42,1.0,42,1390.0,-47.0,0.0,1343.0,0.0,0.0,1343.0,1720,1746
702,2018,12,4,1810,150,105,70,1.0,72,2520.0,-40.0,0.0,2480.0,0.0,1.0,2481.0,1783,1810
703,2018,12,5,1855,160,112,80,1.0,83,2993.0,-44.0,0.0,2949.0,0.0,0.0,2949.0,1840,1855
704,2018,12,6,1863,138,105,61,1.0,61,2119.0,-68.0,0.0,2051.0,0.0,0.0,2051.0,1847,1863
705,2018,12,7,1627,131,90,65,1.0,65,2326.0,-48.0,-13.0,2265.0,0.0,1.0,2266.0,1603,1627
706,2018,12,8,1694,141,93,63,1.0,65,2372.0,-19.0,0.0,2353.0,0.0,0.0,2353.0,1677,1694
707,2018,12,9,1896,134,86,63,1.0,63,2241.0,-58.0,-38.0,2145.0,0.0,0.0,2145.0,1870,1896
708,2018,12,10,1969,144,97,74,1.0,72,2926.0,-34.0,0.0,2891.0,0.0,0.0,2891.0,1933,1969
709,2018,12,11,1837,153,103,75,1.0,78,3229.0,-79.0,-180.0,2970.0,0.0,0.0,2970.0,1818,1837
710,2018,12,12,1835,136,97,70,1.0,70,2510.0,-50.0,0.0,2460.0,0.0,1.0,2461.0,1811,1835
711,2018,12,13,1840,149,98,70,1.0,71,2764.0,-79.0,0.0,2685.0,8.0,0.0,2693.0,1827,1840
712,2018,12,14,1558,124,84,61,1.0,62,2187.0,-50.0,0.0,2136.0,0.0,0.0,2136.0,1548,1558
713,2018,12,15,1662,144,90,64,1.0,63,2310.0,-11.0,0.0,2299.0,0.0,1.0,2300.0,1644,1662
714,2018,12,16,2090,176,110,71,1.0,75,2813.0,-22.0,-25.0,2766.0,0.0,1.0,2767.0,2074,2090
715,2018,12,17,2179,174,122,86,1.0,87,3119.0,-37.0,0.0,3082.0,0.0,0.0,3082.0,2145,2179
716,2018,12,18,2006,161,130,84,1.0,82,2855.0,-17.0,0.0,2838.0,0.0,0.0,2838.0,1984,2006
717,2018,12,19,1921,157,89,59,1.0,64,2252.0,-48.0,-13.0,2191.0,0.0,0.0,2191.0,1906,1921
718,2018,12,20,1739,132,89,51,1.0,51,1942.0,0.0,0.0,1942.0,0.0,0.0,1942.0,1727,1739
719,2018,12,21,1591,126,86,55,1.0,56,1906.0,-25.0,0.0,1881.0,0.0,0.0,1881.0,1577,1591
720,2018,12,22,1514,107,68,40,1.0,42,1732.0,-51.0,0.0,1681.0,0.0,0.0,1681.0,1498,1514
721,2018,12,23,1532,122,76,44,1.0,44,1541.0,-31.0,0.0,1510.0,0.0,0.0,1510.0,1517,1532
722,2018,12,24,1234,82,45,27,1.0,28,902.0,-10.0,0.0,891.0,0.0,0.0,891.0,1223,1234
723,2018,12,25,1761,140,82,40,0.0,40,1337.0,-19.0,0.0,1318.0,0.0,0.0,1318.0,1742,1761
724,2018,12,26,1345,100,71,43,1.0,43,1525.0,-27.0,-1.0,1497.0,0.0,0.0,1497.0,1325,1345
725,2018,12,27,2019,166,110,62,1.0,62,2117.0,-28.0,0.0,2089.0,0.0,0.0,2089.0,2002,2019
726,2018,12,28,2069,162,100,55,1.0,57,1963.0,-48.0,0.0,1915.0,0.0,0.0,1915.0,2045,2069
727,2018,12,29,2071,174,124,77,1.0,77,2575.0,-62.0,0.0,2513.0,0.0,0.0,2513.0,2042,2071
728,2018,12,30,2021,144,81,51,1.0,51,1681.0,-40.0,0.0,1641.0,11.0,0.0,1652.0,1997,2021
729,2018,12,31,1534,99,66,37,1.0,38,1301.0,-52.0,0.0,1249.0,0.0,0.0,1249.0,1516,1534
